သေဝိတဗ္ဗာ သေဝိတဗ္ဗသုတ်	1	2	586
သေဝိတဗ္ဗာသေဝိတဗ္ဗသုတ်အဖွင့်	1	3	510
သောခုမ္မသုတ္တဝဏ္ဏနာ	1	3	422
သောခုမ္မသုတ်	1	2	635
သောစေယျသုတ္တဝဏ္ဏနာ	1	3	422
သောဏကာယနသုတ္တဝဏ္ဏနာ	1	3	423
သောဏဒဏ္ဍသုတ္တဝဏ္ဏနာ	1	3	358
သောဏဒဏ္ဍသုတ်	1	2	678
သောဏသုတ္တဝဏ္ဏနာ	1	3	423
သောဏသုတ်	1	2	626
သောတသုတ်	1	2	635
သောတသုတ်အဖွင့်	1	3	423
သောတာနုဂတသုတ္တဝဏ္ဏနာ	1	3	423
သောတာနုဂတသုတ်	1	2	636
သောတာပန္နသုတ်	1	2	626
သောတ္တံဝ သုတ္တာပမာဒနိဒ္ဒါဘာဝတော	1	3	476
သောနာသုတ်	1	2	635
သောပ္ပသုတ္တဝဏ္ဏနာ	1	3	359
သောပ္ပသုတ်	1	2	636
သောဘနသုတ္တဝဏ္ဏနာ	1	3	423
သောဘနသုတ်	1	2	636
သောမာသုတ်အဖွင့်	1	3	476
သောဝစဿတာသုတ်	1	2	636
သောအတ္တာသုတ်	1	2	626
သံကိလေသဘာဂိယသုတ်များကို စုပေါင်း၍ ပြဆိုထားပုံ	1	2	663
သံကိလေသဘာဂိယ၊ နိဗ္ဗေဓိဘာဂိယ၊ အသေက္ခဘာဂိယသုတ်များ	1	2	663
သံကိလေသဘာဂိယ၊ ဝါသနာဘာဂိယသုတ်များ	1	2	663
သံကိလေသဘာဂိယ၊ အသေက္ခဘာဂိယသုတ်များ	1	2	663
သံကိသေဘာဂိယ၊ နိဗ္ဗေဓဘာဂိယသုတ်များ	1	2	663
သံခိတ္တ (ပဌမ) သုတ်အဖွင့်	1	3	476
သံခိတ္တသုတ္တဝဏ္ဏနာ	1	3	423
သံခိတ္တသုတ်	1	2	627
သံခိတ္တသုတ်	1	2	636
သံခိတ္တူပေါသထသုတ္တာဒိဝဏ္ဏနာ	1	3	423
သံဃဘေဒကသုတ်	1	2	599
သံဃဝန္ဒနာသုတ်	1	2	627
သံဃာဋီကဏ္ဏသုတ်	1	2	642
သံဘေဇ္ဇဥဒကသုတ်	1	2	627
သံယုတ္တနိကာယ၌ သုတ်ပေါင်းကို ရေတွက်ပြသော ဂါထာ	1	2	627
သံယောဇနသုတ္တာဒိဝဏ္ဏနာ	1	3	362
သံဝရသုတ္တဝဏ္ဏနာ	1	3	423
သံဝရသုတ်	1	2	636
သံဝါသသုတ္တာဒိဝဏ္ဏနာ	1	3	423
သံဝါသသုတ်	1	2	636
သံဝေဇနိယသုတ္တာဒိဝဏ္ဏနာ	1	3	363
သံသပ္ပနိယသုတ်	1	2	636
ဟတ္တိသာရိပုတ္တသုတ်	1	2	696
ဟတ္ထကသုတ္တဝဏ္ဏနာ	1	3	366
ဟတ္ထကသုတ်	1	2	696
ဟတ္ထပါဒေါပမသုတ်	1	2	695
ဟတ္ထိပဒေါပမသုတ်	1	2	694
ဟတ္ထိပဒေါပမသုတ်	1	3	366
ဟတ္ထိပဒေါပမသုတ်အဖွင့်	1	3	367
ဟတ္ထိရာဇဝဏ္ဏသုတ်	1	2	695
ဟတ္ထိရာဇဝဏ္ဏသုတ်အဖွင့်	1	3	366
ဟတ္ထိသာရိပုတ္တသုတ္တဝဏ္ဏနာ	1	3	366
ဟာလိဒ္ဒိကာနိ သုတ်အဖွင့်	1	3	368
ဟာလိဒ္ဓိကာနိသုတ်	1	2	695
ဟိတသုတ်	1	2	696
ဟိတ်ခြောက်ပါးကြောင်း အကုသိုလ်, ကုသိုလ်ဖြစ်ပုံကို ဟောသော သာဠသုတ်	1	3	373
ဟိမဝန္တသုတ်	1	2	695
ဟိမဝန္တာသုတ်အဖွင့်	1	3	369
ဟိရီသုတ်	1	2	695
ဟိရီသုတ်အဖွင့်	1	3	370
ဟီနာဓိမုတ္တိကသုတ်အဖွင့်	1	3	370
ဟီနာဓိမုတ္တိသုတ်	1	2	695
ဟီရိဂါရဝသုတ်	1	2	696
ဟီရိသုတ်	1	2	693
ဟီရိသုတ်	1	2	693
ဟုံဟုကသုတ္တဝဏ္ဏနာ	1	2	694
ဟေတုသုတ်	1	2	695
ဟေတုသုတ်အဖွင့်	1	3	372
ဟေမဝတသုတ်	1	2	694
အကတညုတာသုတ်	1	1	95
အကာင်္ခေယျသုတ်	1	1	170
အကုသလ ဝိတက္ကသုတ်	1	1	78
အကုသလဓမ္မသုတ်	1	1	78
အကုသလမူလသုတ္တဝဏ္ဏနာ	1	3	374
အကုသလရာသိသုတ်	1	1	78
အကုသလဝိတက္ကသုတ်	1	3	2
အက္ကဖလသုတ္တမယမ္ပိ	1	3	623
အက္ကောဓသုတ်	1	1	78
အက္ကောဓသုတ်အဖွင့်	1	3	424
အက္ကောသကသုတ္တာဒိဝဏ္ဏနာ	1	3	374
အက္ကောသသုတ်	1	1	78
အက္ကောသသုတ်	1	1	95
အက္ကောသသုတ်အဖွင့်	1	3	424
အက္ခဏသုတ္တဝဏ္ဏနာ	1	3	374
အက္ခဏသုတ်	1	1	6
အက္ခမသုတ်	1	1	96
အကျင့်၏ ညစ်နွမ်းကြောင်း ဖြူစင်ကြောင်များကို စုပေါင်းဟောထားသော ဥဒုမ္ဗရိကသုတ်	1	1	138
အဂတိလိုက် ညမိုက်ပမာ ထိုဂါထာ၊ အဂတိမလိုက် ထွန်းခိုက်လပမာ ဂါထာကို ဟောသော အဂတိသုတ်	1	1	7
အဂတိသုတ္တဝဏ္ဏနာ	1	3	374
အဂါရဝသုတ်	1	1	96
အဂါရသုတ်	1	1	78
အဂါရသုတ်အဖွင့်	1	3	424
အဂ္ဂညသုတ္တ	1	1	138
အဂ္ဂပသာဒသုတ်	1	1	96
အဂ္ဂပ္ပသာဒသုတ္တဝဏ္ဏနာ	1	3	374
အဂ္ဂပ္ပသာဒသုတ်	1	1	110
အဂ္ဂသုတ်	1	1	96
အဂ္ဂိ (ဒုတိယ) သုတ္တဝဏ္ဏနာ	1	3	375
အဂ္ဂိ (ပဌမ) သုတ္တဝဏ္ဏနာ	1	3	375
အဂ္ဂိကဘာရဒွါဇသုတ်	1	1	111
အဂ္ဂိကသုတ်	1	1	79
အဂ္ဂိကသုတ်အဖွင့်	1	3	424
အဂ္ဂိက္ခန္ဓောပမသုတ်	1	1	96
အဂ္ဂိက္ခန္ဓောပမသုတ်ကို ဟောတော်မူရာ	1	1	118
အဂ္ဂိခန္ဓောပမသုတ္တဝဏ္ဏနာ	1	3	375
အဂ္ဂိဝစ္ဆသုတ်	1	1	71
အဂ္ဂိဝစ္ဆသုတ်အဖွင့်	1	3	477
အဂ္ဂိသုတ်	1	1	79
အဂ္ဂိသုတ်များ	1	1	8
အဂ္ဂိသုတ်အဖွင့်	1	3	424
အဃမူလသုတ်	1	1	79
အဃမူလသုတ်အဖွင့်	1	3	425
အင်္ဂုလိမာလသုတ်	1	1	9
အင်္ဂုလိမာလသုတ်အဖွင့်	1	3	477
အစရိံသုတ်	1	1	79
အစားအသောက်နှင့် ပတ်သက်၍ ငုံစား၊ မော့စား၊ တဲ့တဲ့ကြည့်စး၊ စောင်းကြည့် စားသလောဟု သုစိမုခိပရိဗ္ဗိုဇ်မက မေး၍ အရှင်သာရိပုတ္တရာက ဖြေကြားသော သုစိမုခိသုတ်	1	3	425
အစိန္တေယျသုတ် အစိန္တေယျ လေးပါး	1	1	10
အစီရပက္ကန္တသုတ်	1	1	79
အစေလက ကဿပသုတ်	1	1	79
အစေလကသုတ်	1	1	96
အစေလကဿပသုတ်အဖွင့်	1	3	425
အစ္စယသုတ်	1	1	10
အစ္စယသုတ်အဖွင့်	1	3	425
အစ္စာယိကသုတ်	1	1	96
အစ္စေန္တိ သုတ်အဖွင့်	1	3	425
အစ္စေန္တိသုတ်	1	1	79
အစ္ဆရာသုတ်	1	1	80
အစ္ဆရာသုတ်အဖွင့်	1	3	425
အစ္ဆရိယ အဗ္ဘုတသုတ်	1	1	11
အစ္ဆရိယဗ္ဘူတသုတ်အဖွင့်	1	3	4
အဇကလာပကသုတ်	1	1	109
အဇရသာသုတ်	1	1	80
အဇာတသုတ်	1	1	110
အဇိတသုတ်	1	1	97
အဇ္ဈတ္တသုတ်	1	1	80
အဇ္ဈတ္တာနိစ္စသုတ်အဖွင့်	1	3	426
အဇ္ဈတ္တာနိစ္စ၊ အဇ္ဈတ္တဒုက္ခ၊ အဇ္ဈတ္တအနတ္တသုတ်	1	1	80
အဇ္ဈတ္တိကင်္ဂသုတ်	1	1	80
အဇ္ဈတ္တိကာယတန ပရိဇာနနသုတ်	1	1	80
အဇ္ဈတ္တိကာယတနသုတ်	1	1	80
အဇ္ဈတ္ထအနိစ္စဟေတုသုတ်	1	1	80
အညတရဗြဟ္မသုတ်အဖွင့်	1	3	426
အညတရဗြာဟ္မဏသုတ်	1	1	81
အညတရဘိက္ခုသုတ်	1	1	81
အညတရဘိက္ခုသုတ်အဖွင့်	1	3	426
အညတိတ္ထိယသုတ္တဝဏ္ဏနာ	1	3	376
အညတိတ္ထိယသုတ်	1	1	80
အညတိတ္ထိယသုတ်	1	1	97
အညတိတ္ထိယသုတ်အဖွင့်	1	3	426
အညိန္ဒြိယသုတ်	1	1	81
အညိန္ဒြိယသုတ်အဖွင့်	1	3	426
အဋ္ဋကရဏသုတ်အဖွင့်	1	3	426
အဋ္ဌက နဂရသုတ်	1	1	14
အဋ္ဌကနဂရသုတ်အဖွင့်	1	3	5
အဋ္ဌင်္ဂိကသုတ်	1	1	81
အဋ္ဌသတသုတ်	1	1	81
အဋ္ဌသတသုတ်အဖွင့်	1	3	426
အဋ္ဌိကမဟပ္ဖလသုတ်အဖွင့်	1	3	426
အဋ္ဌိပုဉ္ဇသုတ်	1	1	110
အဋ္ဌိသုတ္တဝဏ္ဏနာ	1	3	426
အဋ္ဌိသုတ်	1	1	81
အဍ္ဍကရဏသုတ်	1	1	81
အတပနိယသုတ်	1	1	110
အတပနီယသုတ်	1	1	97
အတမ္မယသုတ်	1	1	97
အတိတ္တိသုတ်	1	1	97
အတ္တကာရီသုတ်	1	1	97
အတ္တဒဏ္ဍသုတ်	1	1	111
အတ္တဒီပဝဂ္ဂ၊ အတ္တဒီပသုတ်	1	1	15
အတ္တဒီပသုတ်အဖွင့်	1	3	426
အတ္တန္တပသုတ္တဝဏ္ဏနာ	1	3	376
အတ္တန္တပသုတ်	1	1	97
အတ္တဗျာဗာဓသုတ်	1	1	97
အတ္တရက္ခိတသုတ်	1	1	82
အတ္တဟတသုတ်	1	1	81
အတ္တဟတသုတ်အဖွင့်	1	3	427
အတ္တာနုဒိဋ္ဌိပဟာနသုတ်	1	1	82
အတ္တာနုဒိဋ္ဌိသုတ်	1	1	82
အတ္တာနုဝါဒသုတ္တဝဏ္ဏနာ	1	3	377
အတ္တာနုဝါဒသုတ်	1	1	97
အတ္ထဝသသုတ္တဝဏ္ဏနာ	1	3	377
အတ္ထဝသသုတ်	1	1	97
အတ္ထိ နုခေါ ပရိယာယသုတ်အဖွင့်	1	3	427
အတ္ထိနုခေါပရိယာယသုတ်	1	1	83
အတ္ထိရာဂသုတ်	1	1	83
အတ္ထိရာဂသုတ်အဖွင့်	1	3	427
အဒန္တ အဂုတ္တသုတ်	1	1	83
အဒန္တအဂုတ္တသုတ်အဖွင့်	1	3	427
အဒလိဒ္ဒသုတ်	1	1	83
အဒ္ဓဘူတသုတ်	1	1	83
အဒ္ဓါသုတ်	1	1	110
အဓမ္မသုတ္တာဒိဝဏ္ဏနာ	1	3	8
အဓမ္မသုတ်	1	1	98
အဓမ္မိက သုတ္တဝဏ္ဏနာ	1	3	8
အဓမ္မိကသုတ်	1	1	98
အဓိဂမသုတ္တဝဏ္ဏနာ	1	3	378
အဓိဂမသုတ်	1	1	98
အဓိစိတ္တကို နိုင်နင်းလျှင် အဘိညာဉ်ရနိုင်ကြောင်း ဟောထားသော နိမိတ္တသုတ္တဝဏ္ဏနာ	1	3	378
အဓိဝုတ္တိပဒသုတ္တာဒိဝဏ္ဏနာ	1	3	378
အနင်္ဂဏသုတ်	1	1	73
အနင်္ဂဏသုတ်အဖွင့်	1	3	479
အနတ္တနိယသုတ်	1	1	84
အနတ္တလက္ခဏသုတ်	1	1	19
အနတ္တသုတ်	1	1	84
အနတ္တာနုပဿီသုတ်	1	1	84
အနနုဿုတသုတ္တဝဏ္ဏနာ	1	3	378
အနနုဿုတသုတ်အဖွင့်	1	3	428
အနန္တဝါသုတ်အဖွင့်	1	3	428
အနာဂတဘယသုတ္တာဒိဝဏ္ဏနာ	1	3	378
အနာဂတသယသုတ်	1	1	99
အနာထပိဏ္ဍိကသုတ် (ပ)	1	1	84
အနာထပိဏ္ဍိကောဝါဒသုတ်	1	1	73
အနာယပိဏ္ဍိကသုတ်	1	1	84
အနိစ္စ နိဗ္ဗာန သပ္ပါယသုတ်စသည်	1	1	84
အနိစ္စသညာသုတ်	1	1	84
အနိစ္စသုတ်	1	1	84
အနိစ္စသုတ်အဖွင့်	1	3	12
အနိစ္စာနုပဿီသုတ်	1	1	84
အနိမိတ္တပဉှသုတ်အဖွင့်	1	3	428
အနိမိတ္တပဉှာသုတ်	1	1	85
အနုဂ္ဂဟိတသုတ္တဝဏ္ဏနာ	1	3	379
အနုဂ္ဂဟိတသုတ်	1	1	99
အနုတပ္ပိယသုတ်	1	1	99
အနုဓမ္မသုတ်	1	1	85
အနုဓမ္မသုတ်အဖွင့်	1	3	429
အနုပက္ကိလေသသုတ်	1	1	85
အနုပညာသည်ဟု ခေါ်ကြသော သဘင်သည်တို့ သေလျှင် ပဟာသမည်သော ငရဲ၌ ခံကြရကြောင်းဟောသော တာလပုဋသုတ်အဖွင့်	1	3	428
အနုပဒသုတ်	1	1	73
အနုပဒသုတ်အဖွင့်	1	3	479
အနုပါဒါ ပရိနိဗ္ဗာနသုတ်	1	1	85
အနုပုဗ္ဗနိရောဓသုတ်	1	1	99
အနုဗုဒ္ဓသုတ္တာဒိဝဏ္ဏနာ	1	3	379
အနုဗုဒ္ဓသုတ်	1	1	99
အနုမာနသုတ်	1	1	73
အနုမာနသုတ်အဖွင့်	1	3	479
အနုရာဓသုတ်	1	1	85
အနုရာဓသုတ်အဖွင့်	1	3	429
အနုရုဒ္ဓမဟာဝိတက္ကသုတ်	1	1	100
အနုရုဒ္ဓသုတ်	1	1	73
အနုရုဒ္ဓသုတ်	1	1	100
အနုရုဒ္ဓသုတ်အဖွင့်	1	3	480
အနုသယသုတ်	1	1	85
အနုသောတသုတ္တဝဏ္ဏနာ	1	3	379
အနောတ္တပ္ပမူလကသုတ်	1	1	85
အနောတ္တပ္ပီသုတ်	1	1	86
အနောတ္တပ္ပီသုတ်အဖွင့်	1	3	429
အနောမသုတ်	1	1	86
အနောမသုတ်အဖွင့်	1	3	429
အန္တရာမလသုတ်	1	1	110
အန္တဝဂ် အန္တသုတ်	1	1	82
အန္တဝါသုတ္တာဒိ ဝဏ္ဏနာ	1	1	82
အန္တဝါသုတ်အဖွင့်	1	3	427
အန္တသုတ်အဖွင့်	1	3	427
အန္တေဝါသိကသုတ်	1	1	82
အန္တေဝါသိကသုတ်အဖွင့်	1	3	427
အန္ဓကရဏသုတ်	1	1	111
အန္ဓကဝိန္ဒသုတ်	1	1	83
အန္ဓကဝိန္ဒသုတ်အဖွင့်	1	3	428
အန္ဓကာရသုတ်	1	1	83
အန္ဓသုတ္တဝဏ္ဏနာ	1	3	378
အန္ဓသုတ်	1	1	98
အန္နသုတ်	1	1	83
အန္နသုတ်အဖွင့်	1	3	428
အပဂတသုတ်	1	1	86
အပဏ္ဏကသုတ်	1	1	74
အပဏ္ဏကသုတ်	1	1	100
အပဏ္ဏကသုတ်အဖွင့်	1	3	480
အပရိဇာနနသုတ်	1	1	86
အပရိဇာနနသုတ်အဖွင့်	1	3	430
အပရိဟာနိယသုတ်	1	1	86
အပါရသုတ်အဖွင့်	1	3	430
အပုတ္တကသုတ်အဖွင့်	1	3	18
အပ္ပကသုတ်	1	1	86
အပ္ပကသုတ်အဖွင့်	1	3	429
အပ္ပဋိဝိဒိတ သုတ်အဖွင့်	1	3	429
အပ္ပဋိဝိဒိတသုတ်	1	1	86
အပ္ပမာဒသုတ္တဝဏ္ဏနာ	1	3	17
အပ္ပမေယျသုတ္တဝဏ္ဏနာ	1	3	380
အပ္ပမေယျသုတ်	1	1	100
အပ္ပသာဒပဝေဒနီယသုတ်	1	1	100
အပ္ပါယုကသုတ်	1	1	110
အပ္ပိယသုတ်	1	1	101
အပ္ပံသုပတိသုတ်	1	1	101
အပ္ပဿုတမူလကသုတ်	1	1	86
အပ္ပဿုတသုတ္တဝဏ္ဏနာ	1	3	380
အပ္ပဿုတသုတ်	1	1	100
အဗျာကတသုတ်	1	1	101
အဘယရာဇကုမာရသုတ်	1	1	74
အဘယရာဇကုမာရသုတ်အဖွင့်	1	3	480
အဘယသုတ္တဝဏ္ဏနာ	1	3	381
အဘယသုတ်	1	1	87
အဘယသုတ်	1	1	101
အဘယသုတ်အဖွင့်	1	3	430
အဘိဇာနသုတ်	1	1	87
အဘိညာ ပရိညာ ပဟာနသုတ်	1	1	88
အဘိညာပရိညာပဟာနသုတ်အဖွင့်	1	3	430
အဘိဏှပစ္စဝေက္ခိတဗ္ဗဋ္ဌာနသုတ်	1	1	102
အဘိနန္ဒနသုတ်	1	1	87
အဘိနန္ဒမာနသုတ်	1	1	87
အဘိနန္ဒသုတ်	1	1	87
အဘိနိဝေသသုတ်	1	1	87
အဘိသန္ဒသုတ္တဝဏ္ဏနာ	1	3	381
အဘိသန္ဒသုတ်	1	1	87
အဘိသန္ဒသုတ်	1	1	102
အမ္ဗဋ္ဌသုတ္တဝဏ္ဏနာ	1	1	141
အမ္ဗဋ္ဌသုတ္တဝဏ္ဏနာ	1	3	19
အမ္ဗပါလသုတ်အဖွင့်	1	3	430
အမ္ဗပါလိဝနသုတ်	1	1	87
အမ္ဗပါလိသုတ်	1	1	87
အမ္ဗလဋ္ဌိကရာဟုလောဝါဒသုတ်	1	1	74
အမ္ဗသုတ္တာဒိဝဏ္ဏနာ	1	3	380
အမြတ်ကိုမေး၍ ဖြေထားသော ဘဒ္ဒဇိသုတ်	1	1	102
အယောဂုဠသုတ်	1	1	89
အယောဂုဠသုတ်အဖွင့်	1	3	430
အယောနိသော မနသိကာရသုတ္တာဒိဝဏ္ဏနာ	1	3	23
အယောနိသောသုတ်	1	1	102
အယျိကာသုတ်	1	1	89
အယျိကာသုတ်အဖွင့်	1	3	431
အရကသုတ်	1	1	102
အရကသုတ်	1	3	382
အရက္ခိတသုတ်	1	1	103
အရညသုတ်	1	1	89
အရညသုတ်	1	1	103
အရညာယတန ဣသိသုတ်အဖွင့်	1	3	431
အရညာယတနဣသိသုတ်	1	1	89
အရဏဝိဘင်္ဂသုတ်	1	1	45
အရဏသုတ်	1	1	90
အရဏသုတ်အဖွင့်	1	3	23
အရတိသုတ်	1	1	89
အရတိသုတ်	1	1	103
အရတိသုတ်အဖွင့်	1	3	431
အရဟတ္တပဉှာသုတ်	1	1	90
အရဟတ္တဖိုလ်ရရန် မချို့ယွင်းသော အကျင့်သုံးမျိုး၊ အပဏ္ဏကသုတ်	1	1	46
အရဟန္တသုတ်	1	1	45
အရဟန္တသုတ်	1	1	90
အရိဋ္ဌသုတ်	1	1	90
အရိယဝံသသုတ္တဝဏ္ဏနာ	1	3	24
အရိယဝံသသုတ်	1	1	46
အရိယသာဝကသုတ်	1	1	91
အရိယသုတ်	1	1	90
အရိယသုတ်	1	1	90
အရိယာပုဂ္ဂိုလ်တို့ ပမာဒဝိဟာရိ၊ အပ္ပမာဒဝိဟာရီ မည်ပုံ ဟောသော နန္ဒိယသက္ကသုတ်	1	1	91
အရိယာပုဂ္ဂိုလ်တို့ မြဲသောအရာ လေးမျိုးကို ဟောသော ဝိဉ္ဇိကာဝသထသုတ်	1	1	91
အရိယာပုဂ္ဂိုလ်တို့၏ ကုသိုလ် ပမာဏကို မရေတွက်နိုင်ကြောင်း ဟောသော ပုညာဘိသန္ဒသုတ်	1	1	49
အရိယာဝါသသုတ်	1	1	47
အရုဏဝတီသုတ်	1	1	57
အရုဏဝတီသုတ်အဖွင့်	1	3	431
အလဂဒ္ဒူပမသုတ်	1	1	76
အလဂဒ္ဒူပမာသုတ်အဖွင့်	1	3	25
အလဗ္ဘနိယဋ္ဌာနသုတ်	1	1	104
အလံသုတ်	1	1	104
အဝကဇ္ဇသုတ္တဝဏ္ဏနာ	1	3	382
အဝဇာနာတိသုတ်	1	1	104
အဝိဇ္ဇာပစ္စယသုတ်	1	1	92
အဝိဇ္ဇာပဟာနသုတ်	1	1	92
အဝိဇ္ဇာပဟာနသုတ်အဖွင့်	1	3	432
အဝိဇ္ဇာဝဂ္ဂသုတ်အဖွင့်	1	3	432
အဝိဇ္ဇာသုတ်	1	1	91
အဝိဇ္ဇာသုတ်အဖွင့်	1	3	432
အဝုဋ္ဌိကသုတ်	1	1	111
အဝဿုတပရိယာယသုတ်အဖွင့်	1	3	432
အဝဿုတပရိယာသုတ်	1	1	91
အသင်္ခတလက္ခဏသုတ်	1	1	104
အသင်္ခတသုတ် စသည်များ	1	1	93
အသနိသုတ်	1	1	93
အသပ္ပုရိသဒါနသုတ္တာဒိဝဏ္ဏနာ	1	3	28
အသိဗန္ဓကပုတ္တသုတ်	1	1	93
အသိဗန္ဓကသုတ်အဖွင့်	1	3	432
အသိလောမသုတ်	1	1	93
အသီသကသုတ်	1	1	93
အသုန္ဒရိကသုတ်	1	1	94
အသုန္ဒရိကသုတ်အဖွင့်	1	3	432
အသုဘသုတ်အဖွင့်	1	3	28
အသုရသုတ်	1	1	105
အသေက္ခဘာဂိယသုတ်များကို စုပေါင်း၍ ပြခန်း	1	1	129
အသေက္ခသုတ်	1	1	64
အသဿတဒိဋ္ဌိသုတ်	1	1	92
အဟိရာဇသုတ္တဝဏ္ဏနာ	1	3	384
အဟိရာဇသုတ်	1	1	105
အဟိံသကသုတ်	1	1	94
အဟိံသကသုတ်အဖွင့်	1	3	433
အအိပ်ကြီးသော ရဟန်းတို့ကို ဆုံးမသော သောပ္ပသုတ်	1	1	105
အာကင်္ခသုတ္တာဝဏ္ဏနာ	1	3	384
အာကင်္ခသုတ်	1	1	174
အာကင်္ခေယျသုတ်အဖွင့်	1	3	482
အာကာသသုတ်	1	1	171
အာဂန္တုကသုတ်	1	1	171
အာဃာတပဋိဝိနယသုတ်	1	1	157
အာဃာတဝတ္ထုသုတ္တဝဏ္ဏနာ	1	3	30
အာဇာနီယ (ပဌမ) သုတ္တဝဏ္ဏနာ	1	3	31
အာဇာနီယသုတ်	1	1	174
အာဇီဝကသုတ်	1	1	174
အာဋာနာဋိယသုတ္တ	1	1	184
အာဋာနာဋိယသုတ္တဝဏ္ဏနာ	1	3	518
အာဋာနာဋိယသုတ်	1	1	158
အာဋာနာဋိယသုတ် ပရိတ်ရွတ်ရန် အစီအစဉ်	1	3	636
အာဏိသုတ်	1	1	171
အာဏိသုတ်အဖွင့်	1	3	433
အာတပ္ပကရဏီယသုတ္တဝဏ္ဏနာ	1	3	384
အာတပ္ပကရဏီယသုတ်	1	1	174
အာဒိတ္တပရိယာယသုတ္တဝဏ္ဏနာ	1	3	32
အာဒိတ္တပရိယာယသုတ်	1	1	159
အာဒိတ္တသုတ်	1	1	172
အာဒိပတေယျသုတ်	1	1	159
အာဒိယသုတ္တဝဏ္ဏနာ	1	3	384
အာဒိယသုတ်	1	1	174
အာဓိပတေယျသုတ္တဝဏ္ဏနာ	1	3	384
အာနန္ဒ အစ္ဆရိယသုတ်	1	1	175
အာနန္ဒဘဒ္ဒေကရတ္တသုတ်	1	1	170
အာနန္ဒသုတ်	1	1	172
အာနန္ဒသုတ်	1	1	175
အာနန္ဒာသုတ်အဖွင့်	1	3	434
အာနေဉ္ဇသပ္ပါယသုတ်	1	1	170
အာနေဉ္ဇသုတ္တဝဏ္ဏနာ	1	3	34
အာနေဉ္ဇသုတ်	1	1	175
အာနေဏျသုတ်	1	1	175
အာပဏသုတ်	1	1	173
အာပဏသုတ်အဖွင့်	1	3	434
အာပတ္တိဘယသုတ်	1	1	175
အာပါယိကသုတ္တဝဏ္ဏနာ	1	3	34
အာပါယိကသုတ်	1	1	162
အာပါယိကသုတ်	1	1	175
အာမကမံသသုတ်အဖွင့်	1	3	434
အာမဂန္ဓသုတ်	1	1	162
အာယုသင်္ခါရောဿဇ္ဇနသုတ်	1	1	164
အာယုသုတ်အဖွင့်	1	3	434
အာရက္ခသုတ်	1	1	176
အာရညိကသုတ္တဝဏ္ဏနာ	1	3	385
အာရဘတိသုတ္တဝဏ္ဏနာ	1	3	385
အာရဘဝါသုတ်	1	1	176
အာဝရဏ နီဝရဏသုတ်	1	1	173
အာဝရဏသုတ်	1	1	176
အာဝရဏ၊ နိဝါရဏ သုတ်အဖွင့်	1	3	39
အာဝေဏိကဒုက္ခသုတ်	1	1	173
အာသဝက္ခယသုတ်	1	1	173
အာသဝပဉှာသုတ်	1	1	173
အာသဝသုတ်	1	1	176
အာသီဝိသသုတ္တဝဏ္ဏနာ	1	3	41
အာသီဝိသောပမသုတ်	1	1	173
အာသံသသုတ်	1	1	177
အာသံသုတ်အဖွင့်	1	3	385
အာဟာရသုတ်	1	1	173
အာဟာရသုတ်အဖွင့်	1	3	435
အာဟုနေယျသုတ္တဝဏ္ဏနာ	1	3	385
အာဠဝိကာသုတ်အဖွင့်	1	3	435
အာဠာဝကသုတ်အဖွင့်	1	3	42
အာဠာဝိကာသုတ်	1	1	174
အားကိုးရန်အတွက် နည်းပေးဟောထားသော ဗြာဟ္မဏသုတ်	1	1	170
အားလေးမျိုးရှိလျှင် ဘေး ငါးမျိုးမှ လွန်မြောက်နိုင်ပုံဟောသော ဗလသုတ်	1	1	177
အဿခဠုင်္ကသုတ်	1	1	104
အဿဇာနီယသုတ္တာဒိဝဏ္ဏနာ	1	3	383
အဿဇိသုတ်	1	1	92
အဿဇိသုတ်အဖွင့်	1	3	432
အဿဒသုတ်	1	1	105
အဿဒ္ဓ သံသန္ဒနသုတ်အဖွင့်	1	3	432
အဿဒ္ဓသုတ်	1	1	105
အဿဒ္ဓသံသန္ဒနသုတ်	1	1	92
အဿပရဿသုတ်	1	1	105
အဿပုရ (စူဠ) သုတ်	1	1	77
အဿပုရ (မဟာ) သုတ်	1	1	77
အဿပူရ (စူဠ) သုတ်အဖွင့်	1	3	481
အဿပူရ (မဟာ) သုတ်အဖွင့်	1	3	481
အဿလာယနသုတ်	1	1	77
အဿလာယနသုတ်အဖွင့်	1	3	481
အဿာဇာနီယသုတ်	1	1	105
အဿာဒသုတ်	1	1	92
အဿာဒသုတ်	1	1	105
အဿာသပ္ပတ္တသုတ်	1	1	93
အဿုတဝါ သုတ်အဖွင့်	1	3	28
အဿုသုတ်	1	1	94
အဿုသုတ်အဖွင့်	1	3	433
ဣစ္ဆာနင်္ဂလသုတ်	1	1	199
ဣစ္ဆာသုတ်	1	1	201
ဣစ္ဆာသုတ်အဖွင့်	1	3	42
ဣဋ္ဌဓမ္မသုတ်	1	1	201
ဣဋ္ဌသုတ္တဝဏ္ဏနာ	1	3	43
ဣဋ္ဌသုတ်	1	1	201
ဣဏသုတ္တာဒိဝဏ္ဏနာ	1	3	43
ဣဏသုတ်	1	1	201
ဣတိဝုတ္တကပါဠိ၌ သုတ်ပေါင်း (ခုနစ်ရာတစ်ဆယ့်နှစ်)သုတ်ရှိကြောင်း	1	1	192
ဣဒ္ဓိပါဒသုတ်အဖွင့်	1	3	46
