5063	နတ္ထိပုတ္တသမ သုတ်အဖွင့်	5	3	449
5064	နတ္ထိပုတ္တသမသုတ်	1	1	686
5065	နတ္ထုကထာ	0	3	641
5066	နတ် (အချို့) တို့ရပြီးသား စည်းစိမ်ခိုင်မြဲစေခြင်းငှာ ငါးပါးသီလကို စောင့်ထိန်းကြကြောင်း	10	3	195
5067	နတ် ဘီလူးတို့ကို သတ်လျှင်ထုလ္လစ္စယအာပတ်ဟု ပညတ်ထားသော သိက္ခာပုဒ်	10	1	711
5068	နတ်က ခြောက်လှန့်သော်လည်း မကြောက်သော မဟာဒတ္တမထေရ်	10	3	403
5069	နတ်ကတော်တို့ဖြစ်ရသော ပြိတ္တာ	10	1	679
5070	နတ်ကန္နားပေးပွဲ	10	3	196
5071	နတ်ကိုးကွယ်ခြင်း၏ အကျိုးများ	13	1	706
5072	နတ်စစ်သူကြီးမှာ နှစ်ဆယ့်ရှစ်ယောက်ရှိကြောင်း စကားမြွက်	10	1	685
5073	နတ်တင်ခြင်း၏ အပြစ်များကို ပြဆိုခန်း	13	1	706
5074	နတ်တန်ခိုးကြီးတို့က အခြားနတ်တို့ထက် လွန်ကဲသော အရာ ဆယ်မျိုး	10	1	678
5075	နတ်တို့ ကာမဂုဏ်ခံစားမှုမှာလည်း လူတို့ကဲ့သို့ပင်ဖြစ်ကြောင်း	10	1	678
5076	နတ်တို့ စုတေ (သေ)	10	1	679
5077	နတ်တို့ လူ့ပြည်သို့ လာသော်ပြုပြင်လာကြပုံ	10	1	679
5078	နတ်တို့ အသက်ကို ရေတွက်ပြခန်း	10	1	677
5079	နတ်တို့က လူတို့ကို ပြန်၍ စောင့်ရှောက်ကြောင်း	10	1	679
5080	နတ်တို့က လူ့ပြည်ကို သုဂတိဟု ဆိုကြပုံ	10	1	679
5081	နတ်တို့က သုံးကြိမ် ကောင်းချီးပေး၍ ရှိခိုးကြပုံ ဟောသော ဒေဝသဒ္ဒသုတ်	10	1	696
5082	နတ်တို့ကာမဂုဏ်နှင့် နှိုင်းစာလျှင်	10	1	678
5083	နတ်တို့ကား လူတို့တိတ်ဆိတ်ချိန်မှ ဘုရားရှင်ထံသို့ ချည်းကပ်လေ့ရှိကြကြောင်း	10	3	196
5084	နတ်တို့ကို ဇရာတရား မနှိပ်စက်ကြောင်း	10	1	681
5085	နတ်တို့ကောင်းမှုရှင် စာရင်း ကောက်ယူကြကြောင်း	10	1	679
5086	နတ်တို့စစ်တိုက်ပုံကို ပြဆိုခန်း	10	1	680
5087	နတ်တို့စုတေခါနီးလျှင် ထင်သော ပုဗ္ဗနိမိတ် ငါးပါး	10	1	678
5088	နတ်တို့စုတေးခြင်းအကြောင်းလေးပါး	10	3	196
5089	နတ်တို့မှာ ပကတိသော ခန္ဓာကိုယ်ဖြင့် ပကတိသောမြေ၌ မတည်နိုင်ကြပုံ	10	3	195
5090	နတ်တို့မှာ အသက်တမ်းမပြည့်မီ ကြားကာလတွင်းလည်း စုတေရတတ်ကြောင်း	10	3	196
5091	နတ်တို့မှာ(အထက်) အများအားဖြင့် တရားနာဖို့ရန် စိတ်ကူးမျှပင် မဖြစ်တတ်ကြောင်း	10	3	195
5092	နတ်တို့မှာလူတို့၏ကိုယ်အနံ့ကို ယူဇနာတစ်ရာကပင် နံစော်လှ၏ဟု ဆိုထားပုံ	10	1	679
5093	နတ်တို့လည်း တရားဖြစ်ကြရသေးပုံ	10	1	682
5094	နတ်တို့အရွယ်ကို ပြဆိုခန်း	10	1	677
5095	နတ်တို့၏ တန်ခိုးအာနုဘော်ကို ပြဆိုခန်း	10	1	680
5096	နတ်တို့၏ အပြစ်များကို ပြဆိုခန်း	13	1	680
5097	နတ်တို့၏ကိုယ်ရောင်ကိုယ်ဝါ	10	3	195
5098	နတ်တို့၏သဘောထားမှာ အများအားဖြင့် ကျေးဇူးရှင်များကို ရိုသေလေ့ရှိကြကြောင်း	10	3	195
5099	နတ်တို့၏အစာအာဟာရ	10	3	195
5100	နတ်တို့၏အသက်တန်းကို ဖော်ပြခြင်း	10	3	195
5101	နတ်နှင့်စပ်၍ မှတ်သားဖွယ်များ	10	1	708
5102	နတ်ပြည် ငရဲပြည်ရှိ သတ္တဝါတို့ကား ယေဘုယျအားဖြင့် အသက်တန်းမြဲကြကြောင်း၊ မြောက်ကျွန်းကား ဧကန္တမြဲကြောင်း	10	3	196
5103	နတ်ပြည် ဗြဟ္မပြည်တို့၌	10	1	712
5104	နတ်ပြည်ခြောက်ထပ်စလုံး လူတို့ကဲ့သို့ပင် မေထုန်မှီဝဲကြကြောင်း	10	3	195
5105	နတ်ပြည်ခြောက်ထပ်၏ အမည်များကို ဖွင့်ပြခြင်း	10	3	195
5106	နတ်ပြည်တွင်မယား၊ သားသမီး၊ အလုပ်အကျွေး	10	1	677
5107	နတ်ပြည်မှ စုတေသူတို့	10	1	682
5108	နတ်ပြည်ရောက်ကြောင်း ကုသိုလ်များ	10	1	677
5109	နတ်ပြည်အထက်	10	1	712
5110	နတ်ပြည်၌ တိရစ္ဆာန်မရှိကြောင်း ရှင်းပြခန်း	10	1	680
5111	နတ်ပြည်၌ မရနိုင်သော ကမ္မဋ္ဌာန်း တစ်ဆယ့်နှစ်ပါး	10	1	700
5112	နတ်မိုက်စကား နားယောင်မှား၍ အမျိုးသားငါးရာတို့	10	1	706
5113	နတ်များ စုတေခါနီး၌ ထင်သော နမိတ်ငါးမျိုးအဖွင့်	10	3	195
5114	နတ်များ အလွန်ချစ်ခင်မြတ်နိုးကြ၏ဆိုသော မဟာဓမ္မသမာဒါနသုတ်	10	1	685
5115	နတ်ရှိကြောင်းရှင်းပြခန်း	10	1	685
5116	နတ်လူတို့ ချစ်မြတ်နိုးစေသောနည်း	10	1	682
5117	နတ်ဝင်နတ်ပူးအတတ်	10	3	196
5118	နတ်သမီးကို ရလို၍ ဗြဟ္မစရိယကို ကျင့်ကြသည်ဟု အယူမှားခဲ့ကြပုံ	10	1	682
5119	နတ်သားတစ်ယောက်လျှင်	10	1	685
5120	နတ်သုံးမျိုး	10	1	677
5121	နတ်ဩဇာနှင့် စပ်၍ မှတ်သားဖွယ်များ	10	1	682
5122	နတ်၊ နတ်ပြည်နှင့်စပ်၍ မှတ်သားဖွယ်များ	10	1	681
5123	နဒီ ပုဒ်ဝိဂ္ဂဟ	0	1	701
5124	နဒီကဿပ မထေရ်ဝတ္ထု	9	1	658
5125	နဒီနှင့်နေရဉ္ဇရာ ပုဒ်အဖွင့်	5	3	629
5126	နဒီသုတ်	1	1	687
5127	နဒီသောတသုတ်	1	1	696
5128	နဒုဗ္ဘိယသုတ်	1	1	688
5129	နဒ္ဓိန္တိ	0	3	450
5130	နန္တကန္တိ	0	3	401
5131	နန္တကာနီတိ	0	3	662
5132	နန္ဒကတ္ထေရဂါထာ	9	1	698
5133	နန္ဒကတ္ထေရအပဒါန	9	1	701
5134	နန္ဒကပေတဝတ္ထု	3	1	697
5135	နန္ဒကမထေရ်ဝတ္ထု	9	1	657
5136	နန္ဒကလိစ္ဆဝီသုတ်	1	1	687
5137	နန္ဒကသုတ္တာဒိဝဏ္ဏနာ	5	3	401
5138	နန္ဒကသုတ်	1	1	691
5139	နန္ဒကောဝါဒသုတ်	1	1	684
5140	နန္ဒကောဝါဒသုတ်အဖွင့်	5	3	494
5141	နန္ဒဂေါပါလကဝတ္ထု	3	1	694
5142	နန္ဒဇာတက	2	1	704
5143	နန္ဒတိသုတ်	1	1	687
5144	နန္ဒတိသုတ်အဖွင့်	5	3	449
5145	နန္ဒတ္ထေရဝတ္ထု	9	3	184
5146	နန္ဒနဝိမာနဝတ္ထု	3	1	696
5147	နန္ဒနသုတ်	1	1	686
5148	နန္ဒနသုတ်အဖွင့်	5	3	449
5149	နန္ဒမင်းဝတ္ထု	11	1	657
5150	နန္ဒမထေရ်ဝတ္ထု	9	1	656
5151	နန္ဒမာဏဝပုစ္ဆာ နိဒ္ဒေသ	0	1	657
5152	နန္ဒမာတာ ဥပါသိကာမကြီး ဝတ္ထု	3	1	657
5153	နန္ဒမာတာသုတ္တဝဏ္ဏနာ	5	3	401
5154	နန္ဒမူလကံ နာမ ပဗ္ဘာရံ ပစ္စေကဗုဒ္ဓါနံ ဝသနောကာသော	0	3	588
5155	နန္ဒမူလိုဏ်အကြောင်း	0	1	657
5156	နန္ဒဝန်ဥယျာဉ်	0	1	657
5157	နန္ဒသုတ်	1	1	686
5158	နန္ဒာ နာမ ပေါရက္ခဏီ ပညာသယောဇနာ	0	3	588
5159	နန္ဒာထေရီဝတ္ထု	9	3	400
5160	နန္ဒာပေတိဝတ္ထု	3	1	697
5161	နန္ဒိက္ခယ (အဇ္ဈတ္တ) သုတ်အဖွင့်	5	3	449
5162	နန္ဒိက္ခယသုတ်	1	1	687
5163	နန္ဒိက္ခယသုတ်အဖွင့်	5	3	449
5164	နန္ဒိန္တိ သပ္ပိတိကံ	0	3	185
5165	နန္ဒိယ (ကျောင်းဒကာ) ဝတ္ထု	3	1	658
5166	နန္ဒိယ (စူဠ)ဇာတက	2	1	704
5167	နန္ဒိယတ္ထေရဂါထာ	9	1	698
5168	နန္ဒိယမိဂရာဇဇာတက	2	1	704
5169	နန္ဒိယသက္ကသုတ်	1	1	687
5170	နန္ဒိယသုတ်	1	1	691
5171	နန္ဒိယာဝဋ္ဋနည်း	0	1	703
5172	နန္ဒိယာဝဋ္ဋနယဝဏ္ဏနာ	5	3	184
5173	နန္ဒိယာဝဋ္ဋန္တိ ကာကပဒသဏ္ဌာနာ မင်္ဂလတ္ထံ ကထာ သုဝဏ္ဏဘာဇနဝိကတိ	0	3	588
5174	နန္ဒိယာဝဋ္ဋမစ္ဆပိဋ္ဌေနေဝါတိ	0	3	400
5175	နန္ဒိဝိသာလဇာတက	2	1	658
5176	နန္ဒိဝိသာလသုတ်	1	1	687
5177	နန္ဒီနှင့် နန္ဒီရာဂ နှစ်ပုဒ်ကို ခွဲကောက်ပြပုံ	0	1	711
5178	နန္ဒီဘဝပရိက္ခယာပုဒ် အရကောက်	0	1	687
5179	နန္ဒီမုခီယာတိ တုဋ္ဌိမုခိယာ	0	3	185
5180	နန္ဒီရာဂကို ဝိပဿနာ တင်ရှုပုံ	0	1	687
5181	နန္ဒုတ္တရာထေရီ ဂါထာ	9	1	658
5182	နန္ဒောပနန္ဒ နဂါးမင်းကို ဆုံးမခန်း	11	1	658
5183	နန္ဒောပနန္ဒနာဂဒမနကထာဝဏ္ဏနာ	5	3	694
5184	နန်းတော်သို့ ဝင်ရခြင်း၌ အပြစ် ဆယ်ပါး	13	1	683
5185	နပ္ပိယသုတ်	1	1	691
5186	နဖူးသင်းကျစ်ကို ပြုကြပုံအစဉ်အလာ	0	1	684
5187	နမတကံ နာမ	0	3	613
5188	နမနကန္တိ	0	3	613
5189	နမန္တိ	0	3	694
5190	နမူနာယူစရာ ကောင်းလှသော ဂဝေသီသုတ်	1	1	692
5191	နမော တေ ပုရိသာဇည စသော ဂါထာ	4	1	659
5192	နမော တေ ဗုဒ္ဓ ဝီရတ္ထု စသောဂါထာ	4	1	701
5193	နမော တဿ ဘဂဝတော အရဟတော သမ္မာသမ္ဗုဒ္ဓဿ	0	1	658
5194	နမော တဿ ဘဂဝတော အရဟတော သမ္မာသမ္မုဒ္ဓဿာတိ ဧဝံ ဝုတ္တာ ပဉ္စ ပဒိကာ ဂါထာ	4	3	450
5195	နမော ဗုဒ္ဓဿ	0	1	695
5196	နယ ပုဒ်အဖွင့်	5	3	185
5197	နယဂမနန္တိ	0	3	679
5198	နယမာတိကာဝဏ္ဏနာ	5	3	662
5199	နယသင်္ခေပ	0	1	703
5200	နယ်ဆီ လှူရကျိုး	13	1	702
5201	နရ ပုဒ်အဖွင့်	5	3	185
5202	နရ ပုဒ်၊ နာရီ ပုဒ် ဝိဂ္ဂဟ	0	1	696
5203	နရကပပါတန္တိ	0	3	526
5204	နရသီဟ ဆယ်ပါးဂါထာ	4	1	704
5205	နဝကမ္မဒါနာနုဇာနနကထာ	0	1	708
5206	နဝကဝဏ္ဏနာ	5	1	707
5207	နဝကဝဏ္ဏနာ	5	3	185
5208	နဝကဝါရဝဏ္ဏနာ	5	1	709
5209	နဝင်္ဂုပေါသထသုတ်	1	1	692
5210	နဝဓမ္မဝဏ္ဏနာ	5	1	707
5211	နဝနဝေါတိ	0	3	557
5212	နဝမက္ခဏကို ရေတွက်ပြခန်း	0	1	707
5213	နဝမောတိ	0	3	662
5214	နဝသိဝထိကပဗ္ဗဝဏ္ဏနာ	5	3	185
5215	နဝသုတ်	1	1	688
5216	နဝသုတ်အဖွင့်	5	3	450
5217	နဝါဝုတန္တိ	0	3	614
5218	နသန္တိသုတ်	1	1	688
5219	နသန္တိသုတ်အဖွင့်	5	3	450
5220	နဟနာတိ	0	3	662
5221	နဟာပိတပုဗ္ဗကထာ	0	3	641
5222	နဟုတာနီတိ	0	3	185
5223	နဟုတာနီတိ	0	3	662
5224	နဠကပါနသုတ်	1	1	684
5225	နဠကပါနသုတ်အဖွင့်	5	3	400
5226	နဠကပါနသုတ်အဖွင့်	5	3	494
5227	နဠကလာပီသုတ်	1	1	688
5228	နဠကလာပီသုတ်အဖွင့်	5	3	450
5229	နဠကသုတ် (ပ၊ ဒု)	1	1	692
5230	နဠကုဋိဒါယကတ္ထေရအပဒါန	9	1	701
5231	နဠပါနဇာတက	2	1	704
5232	နဠပုတ္တကမထေရ်ဝတ္ထု	9	1	694
5233	နဠမာလိကာထေရီအပဒါန	9	1	701
5234	နဠမာလိယတ္ထေရအပဒါန	9	1	701
5235	နဠာဂါရိကတ္ထေရအပဒါန	9	1	701
5236	နဠိနကေသရိယတ္ထေရအပဒါန	9	1	701
5237	နဠေရုပုစိမန္ဒမူလောတိ	0	3	588
5238	နဠော ပုဒ်အဖွင့်	5	3	401
5239	နဠော ဝုစ္စတိ မူလံ	0	3	400
5240	နာဂ ပုဒ်ဝိဂ္ဂဟ	0	1	659
5241	နာဂ ပုဒ်အဖွင့်	5	3	185
5242	နာဂကေသရိယတ္ထေရအပဒါန	9	1	701
5243	နာဂဒတ္တသုတ်	1	1	688
5244	နာဂဒတ္တသုတ်အဖွင့်	5	3	450
5245	နာဂပလ္လဝတ္ထေရအပဒါန	9	1	701
5246	နာဂပုပ္ဇိယတ္ထေရအပဒါန	9	1	701
5247	နာဂပေတဝတ္ထု	3	1	697
5248	နာဂမဏ္ဍလန္တိ	0	3	186
5249	နာဂဝိမာနဝတ္ထု	3	1	696
5250	နာဂသမလ မထေရ်	9	3	589
5251	နာဂသမာလတ္ထေရဂါထာ	9	1	698
5252	နာဂသမာလတ္ထေရအပဒါန	9	1	701
5253	နာဂသုတ္တဝဏ္ဏနာ	5	3	401
5254	နာဂသုတ်	1	1	688
5255	နာဂသုတ်	1	1	692
5256	နာဂသုတ်	1	1	695
5257	နာဂသုတ်အဖွင့်	5	3	450
5258	နာဂသေနမထေရ်၏အတ္ထုပ္ပတ္တိ	9	1	699
5259	နာဂသံယုတ္တ	0	3	450
5260	နာဂါပလောကိတဝဏ္ဏနာ	5	3	526
5261	နာဂိတတ္ထေရဂါထာ	9	1	698
5262	နာဂိတသုတ္တဝဏ္ဏနာ	5	3	401
5263	နာဂိတသုတ်	1	1	692
5264	နာညတြ ဗောဇ္ဈာ တပသာ စသော ဂါထာ	4	1	659
5265	နာတိက (ဉာတိရွာ) ခေါ်ပုံ	0	3	185
5266	နာထ (ပဌမ) သုတ္တာဒိဝဏ္ဏနာ	5	3	401
5267	နာထ ပုဒ်အဖွင့်	5	3	186
5268	နာထသုတ်	1	1	659
5269	နာနတ္တ လေးမျိုး စသည်ကို ပြဆိုခန်း	0	1	660
5270	နာနဓမ္မာနံ ဧကကိစ္စ အဘိနိပ္ဖါဒနပဉှ	0	1	699
5271	နာနာ ကရီယတိ ဧတေနာတိ နာနာကရဏံ၊ ဘေဒေါ	0	3	694
5272	နာနာကရဏ (ပဌမ) သုတ္တဝဏ္ဏနာ	5	3	401
5273	နာနာကရဏသုတ်	1	1	692
5274	နာနာဆန္ဒဇာတပ	0	1	704
5275	နာနာတိတ္ထိယ သာဝကသုတ်	1	1	688
5276	နာနာတိတ္ထိယသာဝကသုတ်အဖွင့်	5	3	450
5277	နာနာတိတ္ထိယသုတ်	1	1	695
5278	နာနာဓာတုဉာဏကထာ	0	1	659
5279	နာနာဓာတုဉာဏ်တော်အဖွင့်	5	3	401
5280	နာနာဓိမုတ္တိကတန္တိ	0	3	401
5281	နာနာဓိမုတ္တိကတန္တိ	0	3	494
5282	နာနာဓိမုတ္တိကတာဉာဏကထာ	0	1	659
5283	နာနာနယ နိပုဏံ ပုဒ်အဖွင့်	5	1	696
5284	နာနာနယနိပုဏန္တိ ပုဒ်အဖွင့်	5	3	494
5285	နာနာဝေရဇ္ဇကာ ပုဒ်အဖွင့်	5	3	614
5286	နာနာသံဝါသကာဒီဟိ ဥပေါသထကရဏကထာ	0	1	709
5287	နာနာသံဝါသနှစ်မျိုး	6	3	589
5288	နာမ (အမည်မှည့်ပုံ) လေးမျိုး	6	1	660
5289	နာမကမ္မ၊ နာမဓေယျ၊ နာမနိရုတ္တိ၊ နာမဗျဉ္ဇန၊ နာမာဘိလာပ ငါးချက်ဖွင့်ပြ	5	3	662
5290	နာမဂေါတ္တန္တိ	0	3	526
5291	နာမန္တိ	0	3	526
5292	နာမန္တိ	0	3	679
5293	နာမန္တိ ဝေဒနာဒိက္ခန္ဓစတုက္ကံ	0	3	557
5294	နာမရူပပဋိသန္ဒဟနပဉှ	0	1	699
5295	နာမရူပပဒနိဒ္ဒေသဝဏ္ဏနာ	5	3	186
5296	နာမရူပပရိစ္ဆေဒေါ ဟိ အနတ္တာနုပဿနာ စ ဗာဟိရကာနံ နတ္ထိ	0	3	557
5297	နာမရူပမတ္တမိဒံ နတ္ထိ ဧတ္ထ အတ္တာ ဝါ အတ္တနိယံ ဝါတိ ဧဝံ ပဝတ္တဉာဏံ နာမရူပ ဝဝတ္ထာနံ	0	3	186
5298	နာမရူပဝဝတ္ထာပနံ ပုဒ်အဖွင့်	5	3	662
5299	နာမရူပဝါရဝဏ္ဏနာ	5	1	660
5300	နာမရူပဝိနိမုတ္တာ ဟိ ပဉ္စက္ခန္ဓာ ပဉ္စက္ခန္ဓဝိနိမုတ္တဉ္စ နာမရူပံ နတ္ထိ	0	1	660
5301	နာမရူပဧကတ္တ နာနတ္တပဉှ	0	1	699
5302	နာမလေးမျိုး	0	3	186
5303	နာမသဒ္ဒေါ	0	3	527
5304	နာမသဒ္ဒေါ (နိရုဠှတ္တာ ပန) အရူပဓမ္မေသု ဧဝ ဝုတ္တော	0	3	662
5305	နာမသဒ္ဒေါဟောနိုင်သောအနက်များ	0	3	186
5306	နာမသိဒ္ဓိဇာတက	2	1	704
5307	နာမသုတ်	1	1	688
5308	နာမာတိ ပုစ္ဆနတ္ထေ မညနတ္ထေ ဝါ နိပါတော	0	1	661
5309	နာမ်ကမ္မဋ္ဌာန်းနှင့်စပ်၍ မှတ်သားဖွယ်များ	0	1	660
5310	နာမ်တရားတို့ဖြစ်ကြရာ၌ တစ်ခုစီ ပိုင်းခြား မှတ်သားရန် ခဲယဉ်းလှကြောင်း	0	1	661
5311	နာမ်နှင့် ရုပ်စပ်၍ မှတ်သားဖွယ်များ	0	1	700
5312	နာမ်ရုပ်တို့၌ အဓွန့်ရှိ မရှိမေးဖြေခန်း	0	1	699
5313	နာရဒ(မဟာ) ကဿပဇာတက	2	1	705
5314	နာရဒဗုဒ္ဓဝံသ	0	1	661
5315	နာရဒသုတ္တဝဏ္ဏနာ	5	3	401
5316	နာရဒသုတ်	1	1	692
5317	နာရာ ဝုစ္စန္တိ ရသ္မိယော	0	3	186
5318	နာလကသတ္ထံ နာမ	0	3	589
5319	နာလကသုတ်	1	1	661
5320	နာလန္ဒသုတ်	1	1	689
5321	နာလန္ဒသုတ်အဖွင့်	5	3	450
5322	နာဝါတိ ပေါတော	0	3	589
5323	နာဝါဝိမာနဝတ္ထု	0	1	696
5324	နာဝါသုတ်	1	1	688
5325	နာဝါသုတ် (ဓမ္မသုတ်လည်းဟူ၏)	1	1	661
5326	နာသန သုံးမျိုး	6	1	709
5327	နာသနသုံးမျိုး	6	3	589
5328	နာသသဒ္ဒေါ လောကေ အဒဿနေ နိရုဠှော	0	3	557
5329	နာသသဒ္ဒေါ အဒဿနေ လောကေ နိရုဠှောတိ	0	3	527
5330	နာသေန္တိသုတ်	1	1	689
5331	နာဟာနေ ရုက္ခာဒိဃံသနကထာဝဏ္ဏနာ	5	3	641
5332	နာဠန္ဒသုတ်	1	1	689
5333	နာဠာဂိရိဆင်ကို ဆုံးမတော်မူခန်း	0	1	661
5334	နာဠာဂိရိပေသနကထာ	0	3	589
5335	နာဠိကေရဖလဒါယကတ္ထေရအပဒါန	9	1	702
5336	နာဠိယာတိ	0	3	557
5337	နာဠိသီသော နာမ	0	3	614
5338	နားရောဂါရှိသူတို့ သိထားစရာ	0	1	674
5339	နိကဋာနီတိ	0	3	403
5340	နိကဋ္ဌသုတ်	1	1	692
5341	နိကန္တိန္တိ	0	3	186
5342	နိကန္တိနှင့်စပ်၍ မှတ်သားဖွယ်များ	0	1	662
5343	နိကန္တိဝသေန တတ္ထေဝ နိဗ္ဗတ္တိ ဝေဒိတဗ္ဗာ	0	3	187
5344	နိကန္တီတိ ဝိပဿနံ	0	3	187
5345	နိကာမလာဘီတိ နိကာမေန လာဘီ	0	3	187
5346	နိကာမေတီတိ ဣစ္ဆတိ	0	3	187
5347	နိကာယမ္ပိ သမူဟမ္ပိ	0	3	187
5348	နိကာယော ပုဒ်အဖွင့်	5	3	494
5349	နိကာယ် ငါးရပ်ကို ပါဠိဂါထာ စီကုံးထားပုံ	0	1	662
5350	နိကာယ်များကို ပိုင်းခြားပြပုံ	0	3	589
5351	နိကူဋန္တောတိ	0	3	450
5352	နိကူဋေနာတိ	0	3	557
5353	နိကေတသာရီ, အနိကေတသာရီ ပုဂ္ဂိုလ် နှစ်မျိုး	7	1	662
5354	နိကေတသာရီ၊ အနိကေတသာရီ	0	3	450
5355	နိက္ကမထာတိ	0	3	401
5356	နိက္ကုဇ္ဇိတန္တိ	0	3	589
5357	နိက္ခန္တသုတ်	1	1	689
5358	နိက္ခန္တသုတ်အဖွင့်	5	3	451
5359	နိက္ခမ္မပါရမီကို ချီးကျူးထားသော ဇာတ်တော်များ	2	1	705
5360	နိက္ခိတ္တာတိ ဌပိတာ	0	3	187
5361	နိက္ခိတ္တဿာတိ	0	3	402
5362	နိက္ခိတ္တဿာတိ ဒေသိတဿ	0	3	558
5363	နိက္ခိပိတွာတိ	0	3	662
5364	နိက္ခေန ကတန္တိ	0	3	494
5365	နိက္ခေပကဏ္ဍ	0	1	711
5366	နိက္ခေပကဏ္ဍ	0	3	662
5367	နိက္ခေပကဏ္ဍ (တိကနိက္ခေပကထာဝဏ္ဏနာ)	5	3	679
5368	နိက္ခေပနန္တိ စုတိ	0	3	187
5369	နိက္ခေပရာသီတိ	0	3	662
5370	နိက္ခံ နာမ ပဉ္စသုဝဏ္ဏပရိမာဏံ	0	3	188
5371	နိခညမာနောတိ	0	3	694
5372	နိခိလေနာတိ	0	3	662
5373	နိဂဏ္ဌတို့အယူဝါဒ၌ အကုသိုလ်ကို ပယ်ခြင်း၊ ကုသိုလ်ကို တိုးပွားစေခြင်း လုပ်ငန်းမရှိကြောင်း	0	3	187
5374	နိဂဏ္ဌတို့၏ အယူဝါဒကို ပြဆိုခန်း	0	1	662
5375	နိဂဏ္ဌနာဋပုတ္တဝါဒဝဏ္ဏနာ	5	3	187
5376	နိဂဏ္ဌဝတ္ထု	3	1	695
5377	နိဂဏ္ဌသုတ္တဝဏ္ဏနာ	5	3	401
5378	နိဂဏ္ဌသုတ်	1	1	693
5379	နိဂဏ္ဌာနာဋပုတ္တသုတ်အဖွင့်	5	3	187
5380	နိဂဏ္ဍုပေါသထော ပုဒ်အဖွင့်	5	3	527
5381	နိဂမ ပုဒ်အဖွင့်	5	3	187
5382	နိဂမနန္တိ	0	3	527
5383	နိဂမဝါသီ တိဿမထေရ်ဝတ္ထု	9	1	695
5384	နိဂမော	0	3	527
5385	နိဂမော	0	3	558
5386	နိဂုဏ္ဍိပုပ္ဖိယတ္ထေရအပဒါန	9	1	702
5387	နိဂ္ဂဏ္ဌိန္တိ	0	3	401
5388	နိဂ္ဂဟကထာ	0	1	711
5389	နိဂြောဓ ပရိဗ္ဗာဇကဝတ္ထု	3	1	707
5390	နိဂြောဓကပ္ပသုတ်	1	1	663
5391	နိဂြောဓဇာတက	2	1	705
5392	နိဂြောဓတ္ထေရဂါထာ	9	1	698
5393	နိဂြောဓပရိဗ္ဗာဇကဝတ္ထုဝဏ္ဏနာ	5	3	527
5394	နိဂြောဓပရိမဏ္ဍလ အနောနမ ဇဏ္ဏုပရိမသန လက္ခဏဝဏ္ဏနာ	5	1	707
5395	နိဂြောဓမိဂဇာတက	2	1	705
5396	နိဂြောဓသာမဏေ အဋ္ဌုပ္ပတ္တိ	0	1	709
5397	နိဂြောဓသာမဏေဝတ္ထု	3	3	589
5398	နိဃဏ္ဍု ပုဒ်အဖွင့်	5	3	188
5399	နိဃဏ္ဍုကေဋုဘာနန္တိ	0	3	188
5400	နိဃာတောတိ ဝဒန္တိ	0	3	558
5401	နိဃံသနန္တိ ဝိမဒ္ဒနံ	0	3	188
5402	နိဃံသော နိဿယဘာဝါပတ္တိ	0	3	679
5403	နိစယ ပုဒ်အဖွင့်	5	3	188
5404	နိစုလံ နာမ	0	3	401
5405	နိစ္စဒါန အနုကုလယညကို အရကောက်ပြပုံ	0	1	663
5406	နိစ္စဒါနအနုကုလယညဝဏ္ဏနာ	5	3	188
5407	နိစ္စသဒ္ဒေါ အဘိဏှတ္ထော	0	3	527
5408	နိစ္စောလောတိ	0	3	558
5409	နိစ္ဆဝိတ္ထိသုတ်	1	1	689
5410	နိစ္ဆဝိသုတ်	1	1	689
5411	နိစ္ဆိဒ္ဒေသူတိ	0	3	679
5412	နိဇိဂီသနတာ	0	3	662
5413	နိဇီဂီသတာန္တိ မဂ္ဂန္တိ	0	3	188
5414	နိဇ္ဇဋန္တိ	0	3	401
5415	နိဇ္ဇနရသုတ်အဖွင့်	5	3	402
5416	နိဇ္ဇရကာရဏာနီတိ	0	3	527
5417	နိဇ္ဇရသုတ်	1	1	663
5418	နိဇ္ဇရာပုဒ်အဖွင့်	5	3	451
5419	နိဇ္ဇိဏ္ဏာတိ	0	3	494
5420	နိဇ္ဈာနံ ခမန္တီတိ	0	3	495
5421	နိဇ္ဈာမတဏှိကာ နာမ	0	3	188
5422	နိဇ္ဈာယနလက္ခဏောတိ	0	3	527
5423	နိဋ္ဌင်္ဂတသုတ်	1	1	693
5424	နိဋ္ဌာတိ မောက္ခော	0	3	495
5425	နိဋ္ဌုဘနန္တိ ဥဒကနိဋ္ဌုဘနဋ္ဌာနံ	0	3	558
5426	နိဋ္ဌုရိယံ ခေဠပါတနံ၊ နိဋ္ဌုရိယံ ဝိယ နိဋ္ဌုရိယံ	0	3	662
5427	နိတကတ္ထေရဂါထာ	9	1	698
5428	နိတ္တာရေတီတိ	0	3	589
5429	နိတ္တေဇဘူတော တေဇဟာနိပ္ပတ္တိယာ	0	3	402
5430	နိတ္ထိကဒိဋ္ဌိံ ဂဏှာတိ	0	3	588
5431	နိတ္ထုနန္တောတိ	0	3	495
5432	နိတ္ထုနန္တောတိ	0	3	527
5433	နိဒဒါတီတိ	0	3	679
5434	နိဒဟနေတိ	0	3	589
5435	နိဒါန (ဒုတိယ) သုတ္တဝဏ္ဏနာ	5	3	402
5436	နိဒါနကထာဝဏ္ဏနာ	5	3	662
